id,yield
17250,5629.63809829316
17251,5840.292321383418
17252,4091.363606462114
17253,6539.7224150684915
17254,7290.5170067066165
17255,5438.483066708248
17256,6209.832975449814
17257,4335.360633830747
17258,7304.44890386702
17259,7634.8151267613175
17260,5629.63809829316
17261,8249.74842019503
17262,7419.471420426684
17263,3940.3810916171806
17264,6762.538120384378
17265,7304.339265205035
17266,6997.788082318955
17267,5437.826186561372
17268,5651.26258951757
17269,6911.58874410582
17270,6539.7224150684915
17271,4840.749644247794
17272,7286.6000868490555
17273,4091.363606462114
17274,6210.6410520961535
17275,5832.773214068949
17276,4109.947597350827
17277,5438.483066708248
17278,5616.04058658416
17279,6814.346809638442
17280,6208.2787950183665
17281,6539.7224150684915
17282,6357.255617518446
17283,6210.6410520961535
17284,7007.4449662262305
17285,4978.49595758372
17286,5626.65050039265
17287,6439.288443637733
17288,6539.7224150684915
17289,5626.65050039265
17290,3428.0179203699413
17291,6539.7224150684915
17292,7822.816078323743
17293,5839.569726995578
17294,6209.832975449814
17295,4335.360633830747
17296,8205.455062160228
17297,7831.309628330932
17298,7063.367163278686
17299,7046.290187348947
17300,3709.4065726570516
17301,5836.582129095069
17302,6539.7224150684915
17303,6376.977394242696
17304,3969.0135629378383
17305,6502.585313043768
17306,5629.63809829316
17307,5599.859518034019
17308,6209.832975449814
17309,5655.6566572878455
17310,6497.891672456341
17311,7410.674625325633
17312,6922.619007231591
17313,6357.255617518446
17314,8215.69185365942
17315,5629.63809829316
17316,5630.238745966362
17317,6890.223273690756
17318,3716.0950941298074
17319,8179.106378511045
17320,6208.828388038985
17321,5669.1979350372885
17322,6898.972192976853
17323,4760.877475460343
17324,5438.483066708248
17325,4019.615045953328
17326,6209.832975449814
17327,4099.497457756359
17328,5617.279985935839
17329,3969.0135629378383
17330,5438.483066708248
17331,4625.241442171069
17332,7410.674625325633
17333,5614.6718074571145
17334,3311.858692478166
17335,6914.5188853050695
17336,6917.510169241515
17337,7412.1561972598665
17338,4644.790153158031
17339,6213.537523379229
17340,6997.788082318955
17341,7459.025706365551
17342,6397.588366571801
17343,4335.360633830747
17344,6904.001394500839
17345,4373.545480218302
17346,6209.832975449814
17347,4091.363606462114
17348,5128.854149760393
17349,3709.4065726570516
17350,6990.259858524813
17351,6208.821809808337
17352,8206.78405303495
17353,3969.0135629378383
17354,8219.039419036186
17355,7336.796765203343
17356,6207.817222397509
17357,6212.526357737753
17358,8181.897051100321
17359,6818.161436199007
17360,4335.360633830747
17361,3311.858692478166
17362,7827.338198063441
17363,6595.34573088312
17364,5629.63809829316
17365,7007.4449662262305
17366,3709.4065726570516
17367,5840.441044116898
17368,6399.207020924584
17369,7308.038897995047
17370,4570.985163149956
17371,4091.363606462114
17372,4317.836759037773
17373,6209.832975449814
17374,7034.734498920018
17375,8122.165067240625
17376,8192.491258188405
17377,7410.674625325633
17378,7007.4449662262305
17379,7410.674625325633
17380,7069.500605228917
17381,4618.020951565162
17382,6923.127162036315
17383,5838.616932807416
17384,4869.28492154829
17385,5626.65050039265
17386,5135.389425029131
17387,5804.2164771678745
17388,5471.378666788228
17389,5872.568257232844
17390,5597.537687196167
17391,4642.249460839355
17392,8191.2204469342405
17393,7818.170530314869
17394,7413.232842413473
17395,5804.2164771678745
17396,3960.651695418301
17397,5882.513531363154
17398,5630.238745966362
17399,6399.207020924584
17400,4099.8081043672355
17401,5629.63809829316
17402,7459.025706365551
17403,6539.7224150684915
17404,7410.674625325633
17405,5884.510016310781
17406,6539.7224150684915
17407,7457.5441344313185
17408,6908.978573668215
17409,4965.26772964164
17410,6818.161436199007
17411,6439.288443637733
17412,4337.530828050247
17413,6539.7224150684915
17414,6497.891672456341
17415,6209.832975449814
17416,8065.14007500843
17417,5930.968813494999
17418,7436.8675558120185
17419,6539.7224150684915
17420,6539.7224150684915
17421,4335.360633830747
17422,7459.025706365551
17423,5438.483066708248
17424,5832.773214068949
17425,7823.188872373305
17426,4335.360633830747
17427,6208.828388038985
17428,6762.538120384378
17429,6565.159265374303
17430,7459.025706365551
17431,6751.8333956243005
17432,6802.134692590739
17433,7836.225559400572
17434,6360.448347553378
17435,5658.644255188355
17436,4099.497457756359
17437,4317.836759037773
17438,6209.0868716647055
17439,4644.790153158031
17440,5026.732673886949
17441,6933.285528821122
17442,5629.63809829316
17443,4845.694608435732
17444,5116.697177832376
17445,6539.7224150684915
17446,6539.7224150684915
17447,6810.639219017996
17448,5852.726772522621
17449,6211.836578064515
17450,6919.688866032341
17451,3759.6506114797007
17452,7420.952992360917
17453,5667.340222454697
17454,6212.212681533663
17455,6502.585313043768
17456,6821.436047333505
17457,7410.674625325633
17458,6991.377822050185
17459,6539.7224150684915
17460,4096.925082335901
17461,3265.1844885539867
17462,6539.7224150684915
17463,5438.483066708248
17464,7827.868321619092
17465,3424.027392743163
17466,7017.88644393854
17467,3969.0135629378383
17468,6539.7224150684915
17469,7459.025706365551
17470,7459.025706365551
17471,6595.34573088312
17472,7280.870255988128
17473,5626.65050039265
17474,6508.390445712941
17475,6814.346809638442
17476,5438.483066708248
17477,6502.585313043768
17478,5438.483066708248
17479,5894.332454043689
17480,4526.746660147497
17481,7459.025706365551
17482,5875.674352879054
17483,7422.7068485721575
17484,7661.109177574177
17485,7412.1561972598665
17486,6210.6410520961535
17487,7410.674625325633
17488,5871.630065453149
17489,5113.749041283939
17490,7305.136581167288
17491,5006.006539674188
17492,4335.360633830747
17493,7444.849271890471
17494,4627.782134489744
17495,5438.483066708248
17496,7459.025706365551
17497,5656.352172165648
17498,7412.1561972598665
17499,5597.537687196167
17500,5078.569929143193
17501,6814.346809638442
17502,5832.773214068949
17503,7418.528458647578
17504,6539.7224150684915
17505,4083.0078011873948
17506,4099.497457756359
17507,4551.1177085549225
17508,6539.7224150684915
17509,5619.846366928616
17510,8166.155086053527
17511,3759.6506114797007
17512,6209.629886454677
17513,6818.161436199007
17514,7459.025706365551
17515,6758.723493823813
17516,4335.360633830747
17517,8226.249779439435
17518,7457.5441344313185
17519,6758.723493823813
17520,6539.7224150684915
17521,8207.221083568802
17522,4553.658400873598
17523,5627.009377853437
17524,3709.4065726570516
17525,6997.760094822963
17526,4317.836759037773
17527,6058.473966837879
17528,5019.129720462985
17529,6210.6410520961535
17530,3770.1972296627446
17531,7308.038897995047
17532,4040.053548855005
17533,5290.934070420335
17534,6209.832975449814
17535,3382.730649057088
17536,6821.436047333505
17537,4115.640569937895
17538,8225.807481186042
17539,5837.573242047951
17540,3943.2641136485154
17541,4962.212120214797
17542,6577.239754336206
17543,7459.025706365551
17544,4957.639564782239
17545,5840.292321383418
17546,3938.505460961131
17547,6212.847743705992
17548,6539.7224150684915
17549,6213.537523379229
17550,5837.573242047951
17551,4335.360633830747
17552,6539.7224150684915
17553,6914.5188853050695
17554,6595.34573088312
17555,5869.787683793186
17556,7823.137997346956
17557,8153.6878456052755
17558,5622.833964829125
17559,7422.7068485721575
17560,7459.025706365551
17561,5619.846366928616
17562,4099.8081043672355
17563,6914.5188853050695
17564,3716.0950941298074
17565,7824.665577225268
17566,6207.817222397509
17567,5471.378666788228
17568,4102.380479787694
17569,5837.30472348291
17570,5201.491597550704
17571,6539.7224150684915
17572,6595.34573088312
17573,6485.970827459438
17574,5858.59641810336
17575,4091.363606462114
17576,5471.378666788228
17577,7410.674625325633
17578,7410.674625325633
17579,5658.644255188355
17580,5438.483066708248
17581,7294.107000834642
17582,8208.326053515682
17583,6485.970827459438
17584,5597.537687196167
17585,7820.791037908881
17586,8212.820862303965
17587,6209.832975449814
17588,6539.7224150684915
17589,6210.6410520961535
17590,6539.7224150684915
17591,7410.674625325633
17592,5155.559350344794
17593,7838.896079997411
17594,6650.942337868935
17595,5651.26258951757
17596,4644.790153158031
17597,6502.585313043768
17598,5599.859518034019
17599,4335.360633830747
17600,4962.212120214797
17601,7459.025706365551
17602,3709.4065726570516
17603,6209.0868716647055
17604,5839.569726995578
17605,6912.096898910544
17606,6539.7224150684915
17607,7410.674625325633
17608,4620.657266111651
17609,7304.339265205035
17610,4642.249460839355
17611,6798.427101970294
17612,5629.63809829316
17613,4539.459364383154
17614,3439.3538437001193
17615,6497.891672456341
17616,6208.2787950183665
17617,4620.657266111651
17618,7302.902379117975
17619,6919.688866032341
17620,7410.674625325633
17621,7051.988501185976
17622,6263.895665145627
17623,5839.569726995578
17624,5438.483066708248
17625,6209.629886454677
17626,6922.619007231591
17627,4690.917611523231
17628,5626.65050039265
17629,6539.7224150684915
17630,8209.655044390402
17631,6357.255617518446
17632,1878.297315671146
17633,6209.832975449814
17634,8131.7164724001805
17635,5471.378666788228
17636,4982.109636388774
17637,5840.292321383418
17638,5839.569726995578
17639,6703.482140889418
17640,6399.207020924584
17641,6914.5188853050695
17642,3449.8590196057958
17643,5602.295603370735
17644,7422.7068485721575
17645,6360.448347553378
17646,6492.354636270179
17647,6579.428238129831
17648,5199.864028693367
17649,7459.025706365551
17650,6209.832975449814
17651,6076.385686601014
17652,4663.907784606978
17653,5471.378666788228
17654,4453.0583861953
17655,7419.471420426684
17656,7410.674625325633
17657,6914.5188853050695
17658,6999.9167424320885
17659,6579.428238129831
17660,8225.524846319491
17661,3716.0950941298074
17662,7308.038897995047
17663,4012.3303380118846
17664,5159.601912781701
17665,5065.956069702383
17666,4962.212120214797
17667,5426.773127458266
17668,7410.674625325633
17669,5602.295603370735
17670,6539.7224150684915
17671,6209.629886454677
17672,4317.836759037773
17673,6904.001394500839
17674,5614.6718074571145
17675,6818.161436199007
17676,6824.550164667843
17677,6542.725266442192
17678,8208.326053515682
17679,6462.430166192335
17680,7412.1561972598665
17681,3709.4065726570516
17682,4335.360633830747
17683,4335.360633830747
17684,4965.26772964164
17685,8207.055242261518
17686,7410.674625325633
17687,6904.001394500839
17688,5895.398502720681
17689,5841.382157074071
17690,6209.832975449814
17691,6805.949319151305
17692,7459.025706365551
17693,6997.788082318955
17694,5629.63809829316
17695,5667.340222454697
17696,7422.7068485721575
17697,4099.497457756359
17698,6616.747625351508
17699,7412.1561972598665
17700,7410.674625325633
17701,5893.224536605902
17702,3439.3538437001193
17703,2599.1635040678157
17704,6755.015903203367
17705,6357.255617518446
17706,6394.39563653687
17707,4335.360633830747
17708,7410.674625325633
17709,4928.126744286561
17710,4963.443452805172
17711,4677.490688285808
17712,6904.001394500839
17713,7459.025706365551
17714,6210.6410520961535
17715,5438.483066708248
17716,3516.5809105185112
17717,5626.65050039265
17718,7410.674625325633
17719,7305.136581167288
17720,7305.136581167288
17721,5631.36863128428
17722,4453.0583861953
17723,6924.666045199719
17724,8146.242693978021
17725,3716.0950941298074
17726,6539.7224150684915
17727,8224.390531278978
17728,7418.528458647578
17729,6502.585313043768
17730,7410.674625325633
17731,5438.483066708248
17732,6357.255617518446
17733,7422.7068485721575
17734,6813.913830152494
17735,6539.7224150684915
17736,4645.881875706194
17737,6923.29391573402
17738,7817.976031414251
17739,5015.895466961912
17740,5854.859941450926
17741,6997.788082318955
17742,7308.038897995047
17743,7457.5441344313185
17744,3940.3810916171806
17745,7821.998338820436
17746,5603.52853376818
17747,4335.360633830747
17748,4966.099942942991
17749,7010.719577360728
17750,6394.39563653687
17751,7005.237386144066
17752,5438.483066708248
17753,7747.707500401395
17754,7410.24773022026
17755,7305.45674480106
17756,7459.025706365551
17757,4993.113854870678
17758,7377.2836116702865
17759,7459.025706365551
17760,3428.0179203699413
17761,4964.770266358027
17762,6380.170124277629
17763,7007.4449662262305
17764,8193.642388201026
17765,6914.5188853050695
17766,4625.241442171069
17767,4445.242774480036
17768,7410.674625325633
17769,6539.7224150684915
17770,7410.674625325633
17771,5471.378666788228
17772,4970.664410703094
17773,6539.7224150684915
17774,7457.5441344313185
17775,4099.497457756359
17776,3382.730649057088
17777,6212.021118073916
17778,6539.7224150684915
17779,5599.859518034019
17780,6539.7224150684915
17781,4017.9180487020017
17782,6210.6410520961535
17783,6922.619007231591
17784,4335.360633830747
17785,4709.370224575173
17786,4666.448476925651
17787,3382.730649057088
17788,5438.483066708248
17789,7660.481110664666
17790,5132.075646325406
17791,6208.2787950183665
17792,6539.7224150684915
17793,5839.569726995578
17794,5631.227797133996
17795,5629.63809829316
17796,6357.255617518446
17797,4992.154142361307
17798,7459.025706365551
17799,4991.412508159204
17800,8160.0010645996035
17801,5629.63809829316
17802,6818.161436199007
17803,5471.378666788228
17804,7459.025706365551
17805,7832.911037866404
17806,6209.629886454677
17807,5438.483066708248
17808,6539.7224150684915
17809,7810.383525877807
17810,6357.255617518446
17811,7410.674625325633
17812,7410.674625325633
17813,4099.497457756359
17814,5602.295603370735
17815,6623.569475978268
17816,7459.025706365551
17817,5631.227797133996
17818,4684.22452211861
17819,6213.537523379229
17820,5852.726772522621
17821,4678.721139039637
17822,7410.674625325633
17823,7001.062693453453
17824,8150.14016570825
17825,5616.04058658416
17826,5885.381333432101
17827,6539.7224150684915
17828,5875.674352879054
17829,6579.428238129831
17830,5651.26258951757
17831,4917.795443101695
17832,6797.185964422005
17833,8309.879386064731
17834,5850.801774795657
17835,4099.8081043672355
17836,6395.654590293818
17837,6818.161436199007
17838,6207.817222397509
17839,5858.59641810336
17840,6497.891672456341
17841,6357.255617518446
17842,7422.7068485721575
17843,4157.590946195025
17844,3756.2699332649845
17845,6914.5188853050695
17846,4526.746660147497
17847,4623.197958430325
17848,5602.295603370735
17849,6208.2787950183665
17850,3036.150938340636
17851,3036.150938340636
17852,3960.651695418301
17853,5626.65050039265
17854,8194.389230125702
17855,6539.7224150684915
17856,4639.711814914693
17857,6567.94616016364
17858,5884.510016310781
17859,4684.314862198699
17860,4685.758190336888
17861,5655.6566572878455
17862,6539.7224150684915
17863,4335.360633830747
17864,6357.255617518446
17865,6922.619007231591
17866,3709.4065726570516
17867,4058.766458672463
17868,6847.55939350653
17869,5884.443131742682
17870,6212.526357737753
17871,7410.674625325633
17872,7422.7068485721575
17873,7418.528458647578
17874,8114.013870989148
17875,5438.483066708248
17876,6209.832975449814
17877,6539.7224150684915
17878,3756.2699332649845
17879,7420.952992360917
17880,4979.455354609204
17881,6539.7224150684915
17882,5290.216896614126
17883,3969.0135629378383
17884,6847.55939350653
17885,7410.674625325633
17886,7308.038897995047
17887,7459.025706365551
17888,5824.087954348675
17889,7459.025706365551
17890,5471.378666788228
17891,5082.298199979136
17892,5437.826186561372
17893,7305.45674480106
17894,4807.226251869229
17895,4099.497457756359
17896,5895.398502720681
17897,6209.832975449814
17898,4009.398460528294
17899,6904.001394500839
17900,7377.2836116702865
17901,7412.1561972598665
17902,8227.244675214168
17903,5438.483066708248
17904,4160.064998378203
17905,7410.674625325633
17906,6539.7224150684915
17907,6502.585313043768
17908,4644.247421991062
17909,4551.1177085549225
17910,8145.2053611082165
17911,7410.674625325633
17912,6539.7224150684915
17913,7616.835409582672
17914,6623.569475978268
17915,4644.790153158031
17916,5438.483066708248
17917,5438.483066708248
17918,5851.126794857385
17919,7582.636853598462
17920,6539.7224150684915
17921,6210.6410520961535
17922,7422.7068485721575
17923,4317.836759037773
17924,7305.136581167288
17925,5471.378666788228
17926,7410.674625325633
17927,6209.832975449814
17928,6414.522163367788
17929,8207.055242261518
17930,7626.231158891705
17931,5438.483066708248
17932,7824.728835000321
17933,5597.537687196167
17934,4091.363606462114
17935,4317.836759037773
17936,4006.9732637973725
17937,8288.185098281161
17938,6399.207020924584
17939,6208.821809808337
17940,4373.545480218302
17941,5438.483066708248
17942,6539.7224150684915
17943,6209.0868716647055
17944,6805.949319151305
17945,5839.569726995578
17946,6212.526357737753
17947,5629.63809829316
17948,5438.483066708248
17949,6357.255617518446
17950,6579.428238129831
17951,3449.8590196057958
17952,6914.5188853050695
17953,7410.674625325633
17954,6539.7224150684915
17955,7459.025706365551
17956,7459.025706365551
17957,7436.8675558120185
17958,7388.422067511794
17959,5630.238745966362
17960,5470.721786641354
17961,5617.279985935839
17962,7017.88644393854
17963,5837.573242047951
17964,6213.537523379229
17965,7459.025706365551
17966,6502.585313043768
17967,4668.16873811529
17968,4896.772227597731
17969,5471.378666788228
17970,5438.483066708248
17971,6924.666045199719
17972,4099.8081043672355
17973,6904.001394500839
17974,6914.5188853050695
17975,5599.859518034019
17976,7017.88644393854
17977,6485.970827459438
17978,6053.8691173172665
17979,5658.644255188355
17980,8172.337707888298
17981,7816.964591500066
17982,5438.483066708248
17983,4687.7509309497755
17984,6505.4242815143625
17985,5438.483066708248
17986,3786.039019177939
17987,6814.346809638442
17988,7025.2155753733205
17989,6497.891672456341
17990,5011.647890176725
17991,5447.41577282357
17992,7459.025706365551
17993,6906.931535700088
17994,6906.931535700088
17995,7410.674625325633
17996,7066.153768553152
17997,6963.403669297232
17998,5616.95263197392
17999,5837.45344621639
18000,5438.483066708248
18001,7412.1561972598665
18002,6911.58874410582
18003,5471.378666788228
18004,5438.483066708248
18005,5471.378666788228
18006,5875.674352879054
18007,4335.360633830747
18008,5875.674352879054
18009,6539.7224150684915
18010,7412.1561972598665
18011,8144.511414239431
18012,7830.319041280646
18013,4091.363606462114
18014,3770.1972296627446
18015,4625.241442171069
18016,4620.657266111651
18017,4984.387088739306
18018,4965.26772964164
18019,6742.954963679061
18020,5597.537687196167
18021,6922.957048837971
18022,5438.483066708248
18023,3317.580548026365
18024,5835.760811969458
18025,6577.239754336206
18026,6762.538120384378
18027,6539.7224150684915
18028,4957.8268342029905
18029,6595.34573088312
18030,6917.510169241515
18031,5655.6566572878455
18032,5438.483066708248
18033,6209.832975449814
18034,4999.611349756699
18035,6814.346809638442
18036,5191.07683564108
18037,5630.238745966362
18038,4976.905812294074
18039,8165.435095089912
18040,4639.711814914693
18041,5438.483066708248
18042,4091.363606462114
18043,7459.025706365551
18044,7410.674625325633
18045,6539.7224150684915
18046,6755.015903203367
18047,3960.651695418301
18048,5626.65050039265
18049,6539.7224150684915
18050,6211.009952432441
18051,3036.150938340636
18052,6904.001394500839
18053,7302.902379117975
18054,5629.63809829316
18055,5438.483066708248
18056,6595.34573088312
18057,7023.911088471468
18058,7367.187689263252
18059,4009.398460528294
18060,7305.136581167288
18061,8262.735039077106
18062,4335.360633830747
18063,7410.674625325633
18064,6579.428238129831
18065,6758.723493823813
18066,4335.360633830747
18067,6814.346809638442
18068,6906.931535700088
18069,6539.7224150684915
18070,6539.7224150684915
18071,6304.729370937566
18072,6914.5188853050695
18073,7749.2770554813505
18074,5438.483066708248
18075,6400.55453077038
18076,3036.150938340636
18077,8223.924666218203
18078,4677.490688285808
18079,6209.832975449814
18080,6439.288443637733
18081,4756.307394535299
18082,6210.6410520961535
18083,7412.1561972598665
18084,7027.543327845815
18085,8208.372213581422
18086,6923.29391573402
18087,6813.913830152494
18088,6539.7224150684915
18089,4022.4980679846626
18090,6209.832975449814
18091,6906.931535700088
18092,5083.809400727462
18093,4646.148198693316
18094,2599.1635040678157
18095,6595.34573088312
18096,6376.977394242696
18097,3759.6506114797007
18098,6357.255617518446
18099,5478.453660320957
18100,5438.483066708248
18101,6209.832975449814
18102,7160.191259020514
18103,6539.7224150684915
18104,6765.540971758078
18105,5438.483066708248
18106,3428.0179203699413
18107,4096.925082335901
18108,6814.346809638442
18109,5478.453660320957
18110,7634.8151267613175
18111,6805.949319151305
18112,6539.7224150684915
18113,5597.537687196167
18114,7819.468990982054
18115,4620.657266111651
18116,6574.370259106118
18117,6577.239754336206
18118,4750.295098079953
18119,5471.378666788228
18120,7010.719577360728
18121,6357.255617518446
18122,4620.657266111651
18123,7412.1561972598665
18124,6210.6410520961535
18125,4800.484324392016
18126,7410.674625325633
18127,3969.0135629378383
18128,6029.087251578556
18129,7410.674625325633
18130,7288.970481957571
18131,7413.549943410254
18132,6208.821809808337
18133,8192.491258188405
18134,5438.483066708248
18135,6539.7224150684915
18136,5616.04058658416
18137,7844.88943382535
18138,6212.212681533663
18139,4988.586555435758
18140,6497.891672456341
18141,6542.725266442192
18142,3759.6506114797007
18143,5629.63809829316
18144,6462.430166192335
18145,5626.65050039265
18146,6357.255617518446
18147,4335.360633830747
18148,4091.363606462114
18149,7459.025706365551
18150,7744.208729959664
18151,5438.483066708248
18152,4317.836759037773
18153,7204.408757395777
18154,6904.001394500839
18155,6210.6410520961535
18156,7410.674625325633
18157,5840.441044116898
18158,5621.131956892143
18159,5438.483066708248
18160,4335.360633830747
18161,4335.360633830747
18162,4632.613338847825
18163,7459.025706365551
18164,4618.823015957052
18165,4520.9237890451195
18166,5841.382157074071
18167,5602.295603370735
18168,6539.7224150684915
18169,4692.756581658348
18170,4961.162712185208
18171,7410.674625325633
18172,6228.735072665902
18173,5471.378666788228
18174,5438.483066708248
18175,4335.360633830747
18176,6210.6410520961535
18177,4961.162712185208
18178,7410.674625325633
18179,5471.378666788228
18180,7307.613876339532
18181,4160.064998378203
18182,4335.360633830747
18183,5301.579998230997
18184,6209.629886454677
18185,7820.28787436831
18186,7410.674625325633
18187,4335.360633830747
18188,7830.849164836297
18189,6650.942337868935
18190,6209.629886454677
18191,5839.569726995578
18192,5837.573242047951
18193,6914.5188853050695
18194,7005.237386144066
18195,5841.382157074071
18196,5840.292321383418
18197,8192.491258188405
18198,3770.1972296627446
18199,6211.201515892187
18200,7472.068354829052
18201,4625.241442171069
18202,5627.009377853437
18203,5438.483066708248
18204,5438.483066708248
18205,5658.644255188355
18206,6645.816384884313
18207,5890.2489946891155
18208,6539.7224150684915
18209,7410.674625325633
18210,5626.65050039265
18211,4625.241442171069
18212,7819.468990982054
18213,7393.25054280907
18214,6357.255617518446
18215,8209.655044390402
18216,5438.483066708248
18217,6539.7224150684915
18218,5438.483066708248
18219,3716.0950941298074
18220,5471.378666788228
18221,5845.388588932161
18222,5840.252271756154
18223,7304.885185231051
18224,5599.859518034019
18225,6914.5188853050695
18226,4091.363606462114
18227,5471.378666788228
18228,6914.5188853050695
18229,5471.378666788228
18230,7410.674625325633
18231,7410.674625325633
18232,5438.483066708248
18233,6997.788082318955
18234,7410.674625325633
18235,4335.360633830747
18236,6536.27937056907
18237,5438.483066708248
18238,6502.585313043768
18239,5629.63809829316
18240,3424.027392743163
18241,7305.45674480106
18242,6904.001394500839
18243,5657.514369870437
18244,7459.025706365551
18245,5629.63809829316
18246,7457.5441344313185
18247,5438.483066708248
18248,5471.378666788228
18249,7410.674625325633
18250,6814.346809638442
18251,3716.0950941298074
18252,6914.5800280422645
18253,4553.834910149167
18254,7820.791037908881
18255,6209.629886454677
18256,5840.292321383418
18257,6539.7224150684915
18258,8298.492947283945
18259,6539.7224150684915
18260,6209.832975449814
18261,4620.657266111651
18262,7305.45674480106
18263,5485.164639159156
18264,6906.931535700088
18265,8191.518238770248
18266,5629.63809829316
18267,7823.137997346956
18268,5655.6566572878455
18269,7410.674625325633
18270,5438.483066708248
18271,7822.243063029959
18272,6818.161436199007
18273,5438.483066708248
18274,4620.657266111651
18275,6360.448347553378
18276,5646.268982782506
18277,3709.4065726570516
18278,6758.723493823813
18279,4017.9180487020017
18280,6898.972192976853
18281,5101.589341391787
18282,6397.588366571801
18283,8189.620266832952
18284,4894.1553711422475
18285,6755.015903203367
18286,6395.654590293818
18287,6539.7224150684915
18288,6210.6410520961535
18289,6357.255617518446
18290,5911.244663653371
18291,8191.2204469342405
18292,5626.65050039265
18293,7308.038897995047
18294,6904.001394500839
18295,6208.821809808337
18296,7308.038897995047
18297,5626.65050039265
18298,7457.5441344313185
18299,8141.085495395615
18300,6567.94616016364
18301,6898.972192976853
18302,7410.674625325633
18303,6922.957048837971
18304,6213.537523379229
18305,7819.274492081434
18306,4625.241442171069
18307,7179.4644951739665
18308,7410.674625325633
18309,6882.963163605206
18310,7412.1561972598665
18311,6357.255617518446
18312,5626.65050039265
18313,6904.001394500839
18314,5631.828444807199
18315,7816.641712218744
18316,7308.038897995047
18317,6212.009592538526
18318,6914.5188853050695
18319,7412.1561972598665
18320,4091.363606462114
18321,2599.1635040678157
18322,7820.791037908881
18323,7410.674625325633
18324,5852.726772522621
18325,7410.674625325633
18326,6814.346809638442
18327,7010.719577360728
18328,7410.674625325633
18329,4335.360633830747
18330,7410.674625325633
18331,6502.585313043768
18332,4096.925082335901
18333,5653.364574265139
18334,3709.4065726570516
18335,6208.821809808337
18336,5438.483066708248
18337,7459.025706365551
18338,5824.087954348675
18339,5657.514369870437
18340,5471.378666788228
18341,8299.372577507589
18342,6539.7224150684915
18343,7424.18842050639
18344,7634.8151267613175
18345,7409.346207009799
18346,8212.820862303965
18347,3960.651695418301
18348,5894.215688003777
18349,8228.751809131505
18350,4099.8081043672355
18351,6892.430853772921
18352,5254.292594873557
18353,6209.832975449814
18354,8228.124648448376
18355,6209.629886454677
18356,4373.545480218302
18357,6914.5188853050695
18358,5855.5825358387665
18359,7457.5441344313185
18360,6539.7224150684915
18361,6810.639219017996
18362,3756.2699332649845
18363,7029.272821629939
18364,7050.262790462625
18365,3969.0135629378383
18366,7410.674625325633
18367,7291.524847640656
18368,7459.025706365551
18369,6213.537523379229
18370,7457.5441344313185
18371,3311.858692478166
18372,3770.1972296627446
18373,7814.258065194194
18374,5438.483066708248
18375,7829.472755814502
18376,4335.360633830747
18377,8212.820862303965
18378,8205.455062160228
18379,6799.735122850269
18380,5085.741131107262
18381,4335.360633830747
18382,6209.832975449814
18383,6814.346809638442
18384,3709.4065726570516
18385,7010.719577360728
18386,4160.064998378203
18387,3938.505460961131
18388,7410.674625325633
18389,5656.352172165648
18390,5840.292321383418
18391,6818.161436199007
18392,3428.0179203699413
18393,5627.009377853437
18394,8225.266816368196
18395,5616.04058658416
18396,7831.168838837319
18397,3311.858692478166
18398,6539.7224150684915
18399,4335.360633830747
18400,3317.580548026365
18401,8218.441681042306
18402,5629.63809829316
18403,6914.5188853050695
18404,7459.025706365551
18405,7457.5441344313185
18406,4623.197958430325
18407,5895.398502720681
18408,3940.3810916171806
18409,6010.374267378403
18410,4096.925082335901
18411,3311.858692478166
18412,6912.123831692484
18413,6457.269529835035
18414,7305.45674480106
18415,5629.63809829316
18416,4083.0078011873948
18417,7459.025706365551
18418,7007.4449662262305
18419,7299.8248389334385
18420,7410.674625325633
18421,5914.20343196041
18422,5626.65050039265
18423,6208.2787950183665
18424,7459.025706365551
18425,7412.1561972598665
18426,5658.644255188355
18427,5619.846366928616
18428,5597.537687196167
18429,4335.360633830747
18430,3265.1844885539867
18431,5470.721786641354
18432,4335.360633830747
18433,5629.63809829316
18434,5051.259445457996
18435,3716.0950941298074
18436,4675.417200601991
18437,7793.099508595205
18438,6818.161436199007
18439,7286.6000868490555
18440,6814.346809638442
18441,6923.29391573402
18442,3311.858692478166
18443,5616.04058658416
18444,3759.6506114797007
18445,5471.378666788228
18446,6539.7224150684915
18447,5626.65050039265
18448,8130.970745882227
18449,5597.537687196167
18450,4091.363606462114
18451,7410.674625325633
18452,7410.674625325633
18453,5438.483066708248
18454,5438.483066708248
18455,6914.5188853050695
18456,7459.025706365551
18457,5085.699291156695
18458,6505.4242815143625
18459,4160.064998378203
18460,7634.8151267613175
18461,7459.025706365551
18462,4980.732067347387
18463,7419.471420426684
18464,7459.025706365551
18465,5471.378666788228
18466,4335.360633830747
18467,6457.269529835035
18468,5148.7958557432985
18469,6539.7224150684915
18470,7410.674625325633
18471,6818.161436199007
18472,7634.8151267613175
18473,5626.65050039265
18474,5178.625973468149
18475,3424.027392743163
18476,7457.5441344313185
18477,4614.834395009273
18478,6818.161436199007
18479,3756.2699332649845
18480,6914.5188853050695
18481,5438.483066708248
18482,6922.619007231591
18483,8223.498469325528
18484,6208.2787950183665
18485,5619.846366928616
18486,6209.832975449814
18487,5895.398502720681
18488,7459.025706365551
18489,7459.025706365551
18490,5471.378666788228
18491,4091.363606462114
18492,3770.1972296627446
18493,6539.7224150684915
18494,6758.723493823813
18495,4982.109636388774
18496,6539.7224150684915
18497,5801.257708860836
